tipovivienda,calidadservicios,sexo,edad,alfabetismo,actividad,nombredepto,nombreprov,hogarid
3,2,2,30,1,1,Ensenada                                          ,Buenos Aires                                      ,4544055
3,2,1,31,1,3,Ensenada                                          ,Buenos Aires                                      ,4544055
3,2,2,11,1,0,Ensenada                                          ,Buenos Aires                                      ,4544055
3,2,1,9,1,0,Ensenada                                          ,Buenos Aires                                      ,4544055
1,2,2,23,1,1,Escobar                                           ,Buenos Aires                                      ,4550688
2,3,1,59,1,1,Escobar                                           ,Buenos Aires                                      ,4567995
2,3,2,56,1,1,Escobar                                           ,Buenos Aires                                      ,4567995
2,3,1,15,1,1,Escobar                                           ,Buenos Aires                                      ,4567995
2,3,1,17,1,1,Escobar                                           ,Buenos Aires                                      ,4567995
2,3,1,22,1,1,Escobar                                           ,Buenos Aires                                      ,4567995
2,3,2,30,1,3,Escobar                                           ,Buenos Aires                                      ,4567995
2,3,1,25,1,1,Escobar                                           ,Buenos Aires                                      ,4567995
2,3,1,29,1,1,Escobar                                           ,Buenos Aires                                      ,4567995
1,3,2,47,1,1,Escobar                                           ,Buenos Aires                                      ,4606812
1,3,1,43,1,1,Escobar                                           ,Buenos Aires                                      ,4606812
1,1,1,41,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4680672
1,1,2,37,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4680672
1,1,1,8,1,0,General Pueyrredón                                ,Buenos Aires                                      ,4680672
1,1,2,5,2,0,General Pueyrredón                                ,Buenos Aires                                      ,4680672
1,1,1,2,0,0,General Pueyrredón                                ,Buenos Aires                                      ,4680672
3,2,1,30,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4693026
3,2,2,39,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4693026
3,2,1,17,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4693026
3,2,1,12,1,0,General Pueyrredón                                ,Buenos Aires                                      ,4693026
3,2,2,6,1,0,General Pueyrredón                                ,Buenos Aires                                      ,4693026
3,2,2,9,1,0,General Pueyrredón                                ,Buenos Aires                                      ,4693026
4,1,2,53,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4737412
4,1,2,22,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4737412
4,1,1,79,1,3,General Pueyrredón                                ,Buenos Aires                                      ,4749184
7,1,1,58,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4814108
7,1,2,47,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4814108
7,1,1,56,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4814108
7,1,1,17,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4814108
7,1,1,17,1,1,General Pueyrredón                                ,Buenos Aires                                      ,4814108
7,1,1,13,2,0,General Pueyrredón                                ,Buenos Aires                                      ,4814108
1,3,1,34,1,1,General Rodríguez                                 ,Buenos Aires                                      ,4896662
1,3,2,24,1,3,General Rodríguez                                 ,Buenos Aires                                      ,4896662
1,3,1,7,1,0,General Rodríguez                                 ,Buenos Aires                                      ,4896662
1,3,1,6,1,0,General Rodríguez                                 ,Buenos Aires                                      ,4896662
1,3,2,4,2,0,General Rodríguez                                 ,Buenos Aires                                      ,4896662
1,3,1,2,0,0,General Rodríguez                                 ,Buenos Aires                                      ,4896662
1,1,2,44,1,1,General Viamonte                                  ,Buenos Aires                                      ,4911061
1,1,1,53,1,1,General Viamonte                                  ,Buenos Aires                                      ,4911061
1,1,2,75,1,3,General Viamonte                                  ,Buenos Aires                                      ,4911061
1,1,2,73,1,3,La Costa                                          ,Buenos Aires                                      ,4981371
1,1,1,50,1,1,La Costa                                          ,Buenos Aires                                      ,4984365
1,1,2,46,1,2,La Costa                                          ,Buenos Aires                                      ,4984365
1,1,2,21,1,1,La Costa                                          ,Buenos Aires                                      ,4984365
1,1,2,18,1,3,La Costa                                          ,Buenos Aires                                      ,4984365
1,1,1,63,1,1,La Plata                                          ,Buenos Aires                                      ,4991082
1,1,2,19,1,1,La Plata                                          ,Buenos Aires                                      ,4991082
1,1,2,15,1,3,La Plata                                          ,Buenos Aires                                      ,4991082
1,1,1,67,1,3,La Plata                                          ,Buenos Aires                                      ,5104139
1,1,2,65,1,3,La Plata                                          ,Buenos Aires                                      ,5104139
1,1,1,32,1,1,La Plata                                          ,Buenos Aires                                      ,5137009
1,1,2,28,1,1,La Plata                                          ,Buenos Aires                                      ,5137009
1,2,2,57,1,1,La Plata                                          ,Buenos Aires                                      ,5176691
1,3,1,32,1,1,Lincoln                                           ,Buenos Aires                                      ,5227532
1,3,2,35,1,1,Lincoln                                           ,Buenos Aires                                      ,5227532
1,3,1,13,1,0,Lincoln                                           ,Buenos Aires                                      ,5227532
1,3,2,1,0,0,Lincoln                                           ,Buenos Aires                                      ,5227532
1,3,1,49,1,1,Luján                                             ,Buenos Aires                                      ,5267839
1,3,2,50,1,1,Luján                                             ,Buenos Aires                                      ,5267839
1,3,1,32,1,1,Luján                                             ,Buenos Aires                                      ,5267839
1,3,2,23,1,2,Luján                                             ,Buenos Aires                                      ,5267839
1,3,1,21,1,1,Luján                                             ,Buenos Aires                                      ,5267839
1,1,2,21,1,2,Magdalena                                         ,Buenos Aires                                      ,5291751
1,1,1,4,1,0,Magdalena                                         ,Buenos Aires                                      ,5291751
1,1,2,21,1,2,Magdalena                                         ,Buenos Aires                                      ,5291751
1,3,2,28,1,1,Mercedes                                          ,Buenos Aires                                      ,5335310
1,3,2,3,2,0,Mercedes                                          ,Buenos Aires                                      ,5335310
1,3,2,6,1,0,Mercedes                                          ,Buenos Aires                                      ,5335310
1,3,1,58,1,1,Navarro                                           ,Buenos Aires                                      ,5352177
1,3,1,34,1,1,Navarro                                           ,Buenos Aires                                      ,5352177
1,1,1,59,1,1,Necochea                                          ,Buenos Aires                                      ,5358820
1,1,2,52,1,3,Necochea                                          ,Buenos Aires                                      ,5358820
1,1,1,18,1,1,Necochea                                          ,Buenos Aires                                      ,5358820
1,1,2,86,1,3,Necochea                                          ,Buenos Aires                                      ,5380550
1,2,1,55,1,1,Olavarría                                         ,Buenos Aires                                      ,5433571
1,2,2,47,1,1,Olavarría                                         ,Buenos Aires                                      ,5433571
1,2,1,16,1,3,Olavarría                                         ,Buenos Aires                                      ,5433571
1,2,2,14,1,3,Olavarría                                         ,Buenos Aires                                      ,5433571
1,2,2,89,1,3,Olavarría                                         ,Buenos Aires                                      ,5433571
4,1,1,33,1,1,Pergamino                                         ,Buenos Aires                                      ,5480736
4,1,2,28,1,3,Pergamino                                         ,Buenos Aires                                      ,5480736
4,1,1,8,1,0,Pergamino                                         ,Buenos Aires                                      ,5480736
4,1,2,3,2,0,Pergamino                                         ,Buenos Aires                                      ,5480736
1,1,1,62,1,1,Rojas                                             ,Buenos Aires                                      ,5648704
1,1,1,30,1,1,San Nicolás                                       ,Buenos Aires                                      ,5710933
1,1,2,31,1,1,San Nicolás                                       ,Buenos Aires                                      ,5710933
1,1,1,65,1,3,San Pedro                                         ,Buenos Aires                                      ,5768665
1,1,2,67,1,3,San Pedro                                         ,Buenos Aires                                      ,5768665
1,1,1,21,1,1,San Pedro                                         ,Buenos Aires                                      ,5768665
1,1,2,21,1,3,San Pedro                                         ,Buenos Aires                                      ,5768665
4,1,1,29,1,1,Tandil                                            ,Buenos Aires                                      ,5835118
4,1,2,28,1,1,Tandil                                            ,Buenos Aires                                      ,5835118
1,1,1,24,1,1,25 de Mayo                                        ,Buenos Aires                                      ,5884985
1,1,1,83,1,3,Zárate                                            ,Buenos Aires                                      ,5915745
1,1,2,73,1,3,Zárate                                            ,Buenos Aires                                      ,5915745
1,1,1,49,1,1,Zárate                                            ,Buenos Aires                                      ,5915745
1,1,2,34,1,1,Zárate                                            ,Buenos Aires                                      ,5929819
1,1,1,42,1,1,Zárate                                            ,Buenos Aires                                      ,5929819
1,1,1,16,1,3,Zárate                                            ,Buenos Aires                                      ,5929819
1,1,1,9,1,0,Zárate                                            ,Buenos Aires                                      ,5929819
1,1,1,2,0,0,Zárate                                            ,Buenos Aires                                      ,5929819
1,1,1,1,0,0,Zárate                                            ,Buenos Aires                                      ,5929819
1,2,1,57,1,1,Capayán                                           ,Catamarca                                         ,5966322
1,1,1,48,1,1,Capital                                           ,Catamarca                                         ,6006106
1,1,2,47,1,1,Capital                                           ,Catamarca                                         ,6006106
1,1,2,28,1,1,Capital                                           ,Catamarca                                         ,6006106
1,1,1,26,1,1,Capital                                           ,Catamarca                                         ,6006106
1,1,1,21,1,1,Capital                                           ,Catamarca                                         ,6006106
1,1,1,8,1,0,Capital                                           ,Catamarca                                         ,6006106
1,1,2,8,1,0,Capital                                           ,Catamarca                                         ,6006106
1,1,1,6,2,0,Capital                                           ,Catamarca                                         ,6006106
1,1,1,7,1,0,Capital                                           ,Catamarca                                         ,6006106
1,1,2,39,2,3,Capital                                           ,Catamarca                                         ,6006858
1,1,1,55,1,1,Capital                                           ,Catamarca                                         ,6006858
1,1,2,13,1,0,Capital                                           ,Catamarca                                         ,6006858
1,1,2,7,1,0,Capital                                           ,Catamarca                                         ,6006858
1,1,1,46,1,3,Capital                                           ,Córdoba                                           ,6216260
1,1,2,42,1,3,Capital                                           ,Córdoba                                           ,6216260
1,1,2,18,1,1,Capital                                           ,Córdoba                                           ,6216260
1,1,2,15,1,1,Capital                                           ,Córdoba                                           ,6216260
1,1,2,13,1,0,Capital                                           ,Córdoba                                           ,6216260
1,1,2,79,1,3,Capital                                           ,Córdoba                                           ,6216260
4,1,2,91,1,3,Capital                                           ,Córdoba                                           ,6270764
1,1,1,44,1,1,Capital                                           ,Córdoba                                           ,6278408
1,1,2,40,1,3,Capital                                           ,Córdoba                                           ,6278408
1,1,2,16,1,3,Capital                                           ,Córdoba                                           ,6278408
1,1,2,13,1,0,Capital                                           ,Córdoba                                           ,6278408
1,1,2,10,1,0,Capital                                           ,Córdoba                                           ,6278408
1,1,2,5,2,0,Capital                                           ,Córdoba                                           ,6278408
4,1,2,78,1,3,Capital                                           ,Córdoba                                           ,6302717
4,1,2,42,1,3,Capital                                           ,Córdoba                                           ,6302717
4,1,1,40,1,1,Capital                                           ,Córdoba                                           ,6302717
4,1,2,28,1,1,Capital                                           ,Córdoba                                           ,6349506
4,1,1,29,1,1,Capital                                           ,Córdoba                                           ,6355683
1,2,1,18,1,1,Capital                                           ,Córdoba                                           ,6373755
1,2,2,17,1,1,Capital                                           ,Córdoba                                           ,6373755
1,2,1,45,1,1,Colón                                             ,Córdoba                                           ,6496147
1,2,2,42,1,1,Colón                                             ,Córdoba                                           ,6496147
1,2,1,20,1,1,Colón                                             ,Córdoba                                           ,6496147
1,2,1,15,1,1,Colón                                             ,Córdoba                                           ,6496147
1,2,2,22,1,1,Colón                                             ,Córdoba                                           ,6496147
1,2,1,72,1,1,Colón                                             ,Córdoba                                           ,6530953
1,2,2,61,1,3,Colón                                             ,Córdoba                                           ,6530953
1,1,1,34,1,1,Juárez Celman                                     ,Córdoba                                           ,6627402
1,1,2,30,1,3,Juárez Celman                                     ,Córdoba                                           ,6627402
1,1,2,0,0,0,Juárez Celman                                     ,Córdoba                                           ,6627402
1,1,1,76,1,3,Río Cuarto                                        ,Córdoba                                           ,6816007
1,1,2,70,1,3,Río Cuarto                                        ,Córdoba                                           ,6816007
1,1,2,50,1,1,Río Cuarto                                        ,Córdoba                                           ,6816007
1,1,2,45,1,1,Río Cuarto                                        ,Córdoba                                           ,6816007
1,1,2,22,1,3,Río Cuarto                                        ,Córdoba                                           ,6816007
1,1,1,58,1,1,Río Cuarto                                        ,Córdoba                                           ,6816007
1,3,1,50,1,1,San Justo                                         ,Córdoba                                           ,6903784
1,3,2,49,1,3,San Justo                                         ,Córdoba                                           ,6903784
1,3,1,26,1,1,San Justo                                         ,Córdoba                                           ,6903784
1,3,1,21,1,1,San Justo                                         ,Córdoba                                           ,6903784
1,3,2,15,1,1,San Justo                                         ,Córdoba                                           ,6903784
1,1,1,40,1,1,San Justo                                         ,Córdoba                                           ,6943138
1,3,1,31,1,3,Unión                                             ,Córdoba                                           ,7058186
1,3,1,32,1,1,Unión                                             ,Córdoba                                           ,7058186
4,1,2,29,1,1,Capital                                           ,Corrientes                                        ,7147326
4,1,2,7,1,0,Capital                                           ,Corrientes                                        ,7147326
1,3,1,50,1,1,Capital                                           ,Corrientes                                        ,7184049
1,3,2,51,1,1,Capital                                           ,Corrientes                                        ,7184049
1,3,1,25,1,1,Capital                                           ,Corrientes                                        ,7184049
1,3,2,24,1,2,Capital                                           ,Corrientes                                        ,7184049
1,3,1,6,1,0,Capital                                           ,Corrientes                                        ,7184049
1,2,2,78,1,3,Esquina                                           ,Corrientes                                        ,7217759
1,2,2,32,1,3,Esquina                                           ,Corrientes                                        ,7217759
1,2,2,13,1,0,Esquina                                           ,Corrientes                                        ,7217759
1,3,1,38,1,1,12 de Octubre                                     ,Chaco                                             ,7403576
1,3,2,33,1,3,12 de Octubre                                     ,Chaco                                             ,7403576
1,3,1,14,1,3,12 de Octubre                                     ,Chaco                                             ,7403576
1,3,1,13,1,0,12 de Octubre                                     ,Chaco                                             ,7403576
1,3,2,12,1,0,12 de Octubre                                     ,Chaco                                             ,7403576
1,3,2,8,1,0,12 de Octubre                                     ,Chaco                                             ,7403576
1,3,2,7,1,0,12 de Octubre                                     ,Chaco                                             ,7403576
1,2,1,22,1,1,General Güemes                                    ,Chaco                                             ,7431761
1,1,1,32,1,1,Escalante                                         ,Chubut                                            ,7717133
1,1,2,29,1,3,Escalante                                         ,Chubut                                            ,7717133
1,1,1,7,1,0,Escalante                                         ,Chubut                                            ,7717133
1,1,1,5,2,0,Escalante                                         ,Chubut                                            ,7717133
1,1,1,49,1,1,Rawson                                            ,Chubut                                            ,7759276
1,1,1,63,1,1,Rawson                                            ,Chubut                                            ,7772014
1,1,2,44,1,1,Rawson                                            ,Chubut                                            ,7772014
1,1,2,8,1,0,Rawson                                            ,Chubut                                            ,7772014
1,1,1,7,1,0,Rawson                                            ,Chubut                                            ,7772014
1,1,1,40,1,1,Rawson                                            ,Chubut                                            ,7775376
1,1,2,40,1,3,Rawson                                            ,Chubut                                            ,7775376
1,1,2,10,1,0,Rawson                                            ,Chubut                                            ,7775376
1,1,1,0,0,0,Rawson                                            ,Chubut                                            ,7775376
1,1,2,13,1,0,Rawson                                            ,Chubut                                            ,7775376
1,1,1,25,1,1,Rawson                                            ,Chubut                                            ,7775376
1,2,1,57,1,1,Colón                                             ,Entre Ríos                                        ,7813314
1,2,2,47,1,3,Colón                                             ,Entre Ríos                                        ,7813314
1,1,1,33,1,1,Concordia                                         ,Entre Ríos                                        ,7844209
1,1,2,25,1,2,Concordia                                         ,Entre Ríos                                        ,7844209
1,1,2,8,1,0,Concordia                                         ,Entre Ríos                                        ,7844209
1,1,1,5,2,0,Concordia                                         ,Entre Ríos                                        ,7844209
1,1,1,58,1,1,Paraná                                            ,Entre Ríos                                        ,8049782
1,1,2,56,1,1,Paraná                                            ,Entre Ríos                                        ,8049782
1,1,1,24,1,1,Paraná                                            ,Entre Ríos                                        ,8049782
1,1,2,30,1,1,Paraná                                            ,Entre Ríos                                        ,8056043
1,1,2,80,1,3,Paraná                                            ,Entre Ríos                                        ,8099412
1,1,2,43,1,1,Paraná                                            ,Entre Ríos                                        ,8099412
1,3,1,56,1,1,Uruguay                                           ,Entre Ríos                                        ,8114669
1,3,2,34,1,3,Uruguay                                           ,Entre Ríos                                        ,8114669
1,3,1,11,1,0,Uruguay                                           ,Entre Ríos                                        ,8114669
1,3,2,9,1,0,Uruguay                                           ,Entre Ríos                                        ,8114669
1,3,1,6,1,0,Uruguay                                           ,Entre Ríos                                        ,8114669
1,3,2,5,2,0,Uruguay                                           ,Entre Ríos                                        ,8114669
1,2,1,35,1,1,Formosa                                           ,Formosa                                           ,8182337
1,2,2,29,1,3,Formosa                                           ,Formosa                                           ,8182337
1,2,1,10,1,0,Formosa                                           ,Formosa                                           ,8182337
1,2,2,4,2,0,Formosa                                           ,Formosa                                           ,8182337
4,1,1,29,1,3,Formosa                                           ,Formosa                                           ,8211016
4,1,2,30,1,3,Formosa                                           ,Formosa                                           ,8211016
1,1,1,21,1,1,Formosa                                           ,Formosa                                           ,8214089
1,1,2,29,1,1,Formosa                                           ,Formosa                                           ,8214089
5,3,1,30,1,1,Pilagás                                           ,Formosa                                           ,8266095
5,3,2,22,1,1,Pilagás                                           ,Formosa                                           ,8266095
5,3,1,6,1,0,Pilagás                                           ,Formosa                                           ,8266095
1,2,1,36,1,1,Dr. Manuel Belgrano                               ,Jujuy                                             ,8351170
1,2,2,39,1,1,Dr. Manuel Belgrano                               ,Jujuy                                             ,8351170
1,2,1,15,1,3,Dr. Manuel Belgrano                               ,Jujuy                                             ,8351170
1,2,1,14,1,3,Dr. Manuel Belgrano                               ,Jujuy                                             ,8351170
1,2,1,11,1,0,Dr. Manuel Belgrano                               ,Jujuy                                             ,8351170
1,3,1,34,1,1,Tilcara                                           ,Jujuy                                             ,8478966
1,3,2,31,1,1,Tilcara                                           ,Jujuy                                             ,8478966
1,3,1,8,1,0,Tilcara                                           ,Jujuy                                             ,8478966
1,3,2,0,0,0,Tilcara                                           ,Jujuy                                             ,8478966
1,3,1,44,1,1,Capital                                           ,La Pampa                                          ,8515897
1,3,2,35,1,1,Capital                                           ,La Pampa                                          ,8515897
1,3,2,11,1,0,Capital                                           ,La Pampa                                          ,8515897
1,3,2,5,1,0,Capital                                           ,La Pampa                                          ,8515897
1,1,1,69,1,3,Capital                                           ,La Pampa                                          ,8521262
1,1,2,68,1,3,Capital                                           ,La Pampa                                          ,8521262
1,1,2,46,1,1,Capital                                           ,La Pampa                                          ,8521262
1,1,1,45,1,1,Capital                                           ,La Pampa                                          ,8521262
1,1,2,17,1,3,Capital                                           ,La Pampa                                          ,8521262
1,1,2,10,1,0,Capital                                           ,La Pampa                                          ,8521262
1,3,1,79,1,3,Maracó                                            ,La Pampa                                          ,8553560
1,3,2,77,1,3,Maracó                                            ,La Pampa                                          ,8553560
1,1,2,31,1,3,Capital                                           ,La Rioja                                          ,8606501
1,1,1,32,1,1,Capital                                           ,La Rioja                                          ,8606501
1,1,1,9,1,0,Capital                                           ,La Rioja                                          ,8606501
1,1,1,2,0,0,Capital                                           ,La Rioja                                          ,8606501
1,1,2,0,0,0,Capital                                           ,La Rioja                                          ,8606501
1,1,2,23,1,3,Capital                                           ,La Rioja                                          ,8606501
1,1,2,25,1,1,Capital                                           ,La Rioja                                          ,8606501
1,1,2,48,1,1,Capital                                           ,La Rioja                                          ,8617882
1,1,1,27,1,1,Capital                                           ,La Rioja                                          ,8617882
1,1,1,14,1,3,Capital                                           ,La Rioja                                          ,8617882
1,1,2,27,1,1,Capital                                           ,Mendoza                                           ,8724603
1,1,1,11,1,0,Capital                                           ,Mendoza                                           ,8724603
1,1,1,33,1,1,Guaymallén                                        ,Mendoza                                           ,8815146
1,1,2,41,1,1,Guaymallén                                        ,Mendoza                                           ,8815146
1,1,2,10,1,0,Guaymallén                                        ,Mendoza                                           ,8815146
1,1,2,10,1,0,Guaymallén                                        ,Mendoza                                           ,8815146
1,1,2,6,1,0,Guaymallén                                        ,Mendoza                                           ,8815146
1,1,1,3,2,0,Guaymallén                                        ,Mendoza                                           ,8815146
1,2,1,39,1,1,Guaymallén                                        ,Mendoza                                           ,8826482
1,2,2,36,1,3,Guaymallén                                        ,Mendoza                                           ,8826482
1,2,1,16,1,3,Guaymallén                                        ,Mendoza                                           ,8826482
1,2,2,12,1,0,Guaymallén                                        ,Mendoza                                           ,8826482
1,2,2,9,1,0,Guaymallén                                        ,Mendoza                                           ,8826482
1,1,1,56,1,1,Las Heras                                         ,Mendoza                                           ,8892594
1,1,2,48,1,1,Las Heras                                         ,Mendoza                                           ,8892594
1,1,1,31,1,1,Las Heras                                         ,Mendoza                                           ,8892594
1,1,2,28,1,1,Las Heras                                         ,Mendoza                                           ,8892594
1,1,2,2,0,0,Las Heras                                         ,Mendoza                                           ,8892594
2,3,2,62,1,3,Lavalle                                           ,Mendoza                                           ,8946961
2,3,1,24,1,2,Lavalle                                           ,Mendoza                                           ,8946961
2,3,1,20,1,3,Lavalle                                           ,Mendoza                                           ,8946961
1,2,2,66,1,3,Rivadavia                                         ,Mendoza                                           ,9054812
1,2,1,25,1,1,Rivadavia                                         ,Mendoza                                           ,9054812
1,2,1,25,1,1,Rivadavia                                         ,Mendoza                                           ,9054812
1,2,2,31,1,1,San Carlos                                        ,Mendoza                                           ,9063469
1,2,1,10,1,0,San Carlos                                        ,Mendoza                                           ,9063469
1,2,2,11,1,0,San Carlos                                        ,Mendoza                                           ,9063469
1,3,1,43,1,1,Candelaria                                        ,Misiones                                          ,9214661
1,3,2,42,1,3,Candelaria                                        ,Misiones                                          ,9214661
1,3,1,19,1,3,Candelaria                                        ,Misiones                                          ,9214661
1,3,2,16,1,3,Candelaria                                        ,Misiones                                          ,9214661
1,3,1,9,1,0,Candelaria                                        ,Misiones                                          ,9214661
1,3,1,7,1,0,Candelaria                                        ,Misiones                                          ,9214661
1,3,1,61,2,3,Leandro N. Alem                                   ,Misiones                                          ,9392244
1,3,2,54,1,1,Leandro N. Alem                                   ,Misiones                                          ,9392244
1,2,1,30,1,1,Libertador General San Martín                     ,Misiones                                          ,9399667
1,2,2,30,1,3,Libertador General San Martín                     ,Misiones                                          ,9399667
1,2,2,4,2,0,Libertador General San Martín                     ,Misiones                                          ,9399667
1,2,2,1,0,0,Libertador General San Martín                     ,Misiones                                          ,9399667
1,3,1,24,1,1,San Ignacio                                       ,Misiones                                          ,9461523
1,3,2,22,1,3,San Ignacio                                       ,Misiones                                          ,9461523
1,3,1,5,2,0,San Ignacio                                       ,Misiones                                          ,9461523
1,3,1,21,1,1,San Ignacio                                       ,Misiones                                          ,9461523
4,1,1,37,1,1,Confluencia                                       ,Neuquén                                           ,9593996
4,1,2,33,1,3,Confluencia                                       ,Neuquén                                           ,9593996
4,1,2,6,2,0,Confluencia                                       ,Neuquén                                           ,9593996
4,1,1,11,1,0,Confluencia                                       ,Neuquén                                           ,9593996
1,1,1,47,1,1,Bariloche                                         ,Río negro                                         ,9700002
1,1,1,64,1,3,General Roca                                      ,Río negro                                         ,9806165
1,1,2,54,1,3,General Roca                                      ,Río negro                                         ,9806165
1,2,1,36,1,1,25 de Mayo                                        ,Río negro                                         ,9854636
1,2,2,25,1,3,25 de Mayo                                        ,Río negro                                         ,9854636
1,2,2,3,2,0,25 de Mayo                                        ,Río negro                                         ,9854636
1,2,1,2,0,0,25 de Mayo                                        ,Río negro                                         ,9854636
1,2,1,2,0,0,25 de Mayo                                        ,Río negro                                         ,9854636
1,1,2,47,1,1,Capital                                           ,Salta                                             ,9988867
1,1,2,19,1,3,Capital                                           ,Salta                                             ,9988867
1,1,2,1,0,0,Capital                                           ,Salta                                             ,9988867
1,3,2,101,2,3,La Caldera                                        ,Salta                                             ,10079871
2,3,1,60,1,3,Belgrano                                          ,San Luis                                          ,10342198
2,3,2,56,1,1,Belgrano                                          ,San Luis                                          ,10342198
2,3,1,16,1,3,Belgrano                                          ,San Luis                                          ,10342198
2,3,2,13,1,0,Belgrano                                          ,San Luis                                          ,10342198
1,3,2,74,1,3,General Pedernera                                 ,San Luis                                          ,10360072
1,3,1,20,1,1,General Pedernera                                 ,San Luis                                          ,10360072
1,1,1,72,1,1,La Capital                                        ,San Luis                                          ,10449710
1,1,2,70,1,1,La Capital                                        ,San Luis                                          ,10449710
1,1,1,41,1,1,Güer Aike                                         ,Santa Cruz                                        ,10500198
1,1,2,39,1,2,Güer Aike                                         ,Santa Cruz                                        ,10500198
1,1,2,14,1,3,Güer Aike                                         ,Santa Cruz                                        ,10500198
1,1,2,12,1,0,Güer Aike                                         ,Santa Cruz                                        ,10500198
1,1,1,9,1,0,Güer Aike                                         ,Santa Cruz                                        ,10500198
1,1,1,4,2,0,Güer Aike                                         ,Santa Cruz                                        ,10500198
1,1,1,45,1,1,Güer Aike                                         ,Santa Cruz                                        ,10510849
1,1,2,45,1,1,Güer Aike                                         ,Santa Cruz                                        ,10510849
1,1,1,16,1,3,Güer Aike                                         ,Santa Cruz                                        ,10510849
1,1,2,12,1,0,Güer Aike                                         ,Santa Cruz                                        ,10510849
1,1,2,54,1,3,Güer Aike                                         ,Santa Cruz                                        ,10516468
1,1,2,26,1,1,Güer Aike                                         ,Santa Cruz                                        ,10516468
1,1,2,8,1,0,Güer Aike                                         ,Santa Cruz                                        ,10516468
1,3,1,63,1,1,Castellanos                                       ,Santa Fe                                          ,10592513
1,3,2,56,1,1,Castellanos                                       ,Santa Fe                                          ,10592513
1,3,1,36,1,1,Castellanos                                       ,Santa Fe                                          ,10592513
1,3,1,16,1,1,Castellanos                                       ,Santa Fe                                          ,10592513
1,3,1,22,1,1,Castellanos                                       ,Santa Fe                                          ,10605012
1,3,2,32,1,1,Castellanos                                       ,Santa Fe                                          ,10605012
1,3,1,14,1,1,Castellanos                                       ,Santa Fe                                          ,10605012
1,3,2,13,1,0,Castellanos                                       ,Santa Fe                                          ,10605012
1,3,1,9,1,0,Castellanos                                       ,Santa Fe                                          ,10605012
1,3,2,6,1,0,Castellanos                                       ,Santa Fe                                          ,10605012
1,3,2,61,1,1,Castellanos                                       ,Santa Fe                                          ,10627205
1,3,2,76,1,3,General López                                     ,Santa Fe                                          ,10724956
1,3,1,47,1,1,General López                                     ,Santa Fe                                          ,10724956
1,3,2,47,1,3,General López                                     ,Santa Fe                                          ,10724956
1,3,1,20,1,2,General López                                     ,Santa Fe                                          ,10724956
1,3,1,10,1,0,General López                                     ,Santa Fe                                          ,10724956
1,3,1,44,1,1,General Obligado                                  ,Santa Fe                                          ,10780446
1,3,2,39,1,3,General Obligado                                  ,Santa Fe                                          ,10780446
1,3,1,19,1,2,General Obligado                                  ,Santa Fe                                          ,10780446
1,3,1,14,1,1,General Obligado                                  ,Santa Fe                                          ,10780446
1,3,1,15,2,1,General Obligado                                  ,Santa Fe                                          ,10780446
1,3,1,7,2,0,General Obligado                                  ,Santa Fe                                          ,10780446
1,3,1,9,2,0,General Obligado                                  ,Santa Fe                                          ,10780446
1,3,1,3,2,0,General Obligado                                  ,Santa Fe                                          ,10780446
1,3,2,11,1,0,General Obligado                                  ,Santa Fe                                          ,10780446
1,1,1,46,1,1,Iriondo                                           ,Santa Fe                                          ,10807586
1,2,2,80,1,3,La Capital                                        ,Santa Fe                                          ,10820888
1,2,2,40,1,1,La Capital                                        ,Santa Fe                                          ,10820888
